ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
XOM,True,2026-09-10,2026-09-10,12,15.474424755684879,1
EOG,True,2026-09-10,2026-09-10,8,10.67026436993661,2
