ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
HII,True,2026-03-06,2026-03-06,10,37.807679469825615,1
ED,True,2026-03-06,2026-03-06,4,18.738707326203862,2
