ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
SBUX,True,2026-08-27,2026-08-27,10,9.621978635165895,1
FAST,True,2026-08-27,2026-08-27,9,7.837821250468102,2
