ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
VLTO,True,2026-01-07,2026-01-07,2,-9.031421891891956,1
CVNA,True,2026-01-07,2026-01-07,5,-26.5247445211371,2
