ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
JNJ,True,2026-09-18,2026-09-18,10,,1
P,True,2026-09-18,2026-09-18,9,,2
PLTR,True,2026-09-18,2026-09-18,6,,3
SMCI,True,2026-09-18,2026-09-18,5,,4
MRNA,True,2026-09-18,2026-09-18,4,,5
MSTR,True,2026-09-18,2026-09-18,2,,6
