ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
VST,True,2026-03-18,2026-03-18,5,7.164099994031381,1
CEG,True,2026-03-18,2026-03-18,6,-7.927613743646877,2
