ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
EXPD,True,2026-07-01,2026-07-01,10,2.287841760416276,1
FTV,True,2026-07-01,2026-07-01,10,-4.4587475315062575,2
LIN,True,2026-07-01,2026-07-01,12,-5.250412222581358,3
GD,True,2026-07-01,2026-07-01,16,-8.986209780187849,4
VRSK,True,2026-07-01,2026-07-01,2,-11.624879094282514,5
