Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,126.95825958251953,148.61204528808594,149.7407989501953,147.02340698242188,149.09698486328125,2309117.0
2022-01-04,128.7368621826172,150.69398498535156,151.55519104003906,148.85450744628906,149.23077392578125,3016551.0
2022-01-05,128.208251953125,150.07525634765625,151.98995971679688,147.99331665039062,148.1020050048828,3531070.0
2022-01-06,127.14399719238281,148.82943725585938,151.5718994140625,148.44480895996094,151.23745727539062,2996458.0
2022-01-07,128.53683471679688,150.45986938476562,150.911376953125,148.17726135253906,148.93812561035156,3349039.0
2022-01-10,126.7225341796875,148.33612060546875,150.35952758789062,147.8093719482422,150.04180908203125,2772328.0
2022-01-11,127.84396362304688,149.64883422851562,150.1254119873047,147.50836181640625,148.82943725585938,2707983.0
2022-01-12,128.1582489013672,150.0167236328125,150.51004028320312,149.32273864746094,149.66555786132812,2067286.0
2022-01-13,129.30113220214844,151.35450744628906,151.6220703125,149.6906280517578,150.40133666992188,2505261.0
2022-01-14,127.67253112792969,149.4481658935547,151.22073364257812,148.5535125732422,151.22073364257812,2734176.0
2022-01-18,127.34396362304688,149.06353759765625,149.28929138183594,147.29933166503906,148.9799346923828,2883078.0
2022-01-19,127.48682403564453,149.23077392578125,151.22909545898438,148.5200653076172,150.35952758789062,2354446.0
2022-01-20,123.9796371459961,145.1254119873047,149.84950256347656,144.90802001953125,149.3143768310547,3369491.0
2022-01-21,123.32249450683594,144.35618591308594,147.17391967773438,144.2809295654297,144.9832763671875,4161004.0
2022-01-24,123.42961883544922,144.48159790039062,144.8244171142578,141.16220092773438,143.69564819335938,5635193.0
2022-01-25,124.10820770263672,145.2759246826172,145.9531707763672,140.47659301757812,145.09197998046875,6041116.0
2022-01-26,120.9296646118164,141.55519104003906,146.5301055908203,140.6354522705078,145.7190704345703,5274360.0
2022-01-27,121.54391479492188,142.2742462158203,143.9130401611328,140.83612060546875,141.38795471191406,3328229.0
2022-01-28,116.50102996826172,136.37123107910156,141.09532165527344,134.23077392578125,140.7943115234375,7441034.0
2022-01-31,118.58674621582031,138.81271362304688,139.03846740722656,135.10870361328125,136.0367889404297,6088118.0
2022-02-01,119.59388732910156,139.99163818359375,140.43478393554688,137.7592010498047,138.4531707763672,3573528.0
2022-02-02,119.04391479492188,139.3478240966797,141.5133819580078,138.62876892089844,140.30101013183594,3816795.0
2022-02-03,117.42243194580078,137.4498291015625,139.40635681152344,137.2073516845703,139.0133819580078,3120005.0
2022-02-04,114.80815887451172,134.38963317871094,137.7424774169922,133.8628692626953,136.9481658935547,4839614.0
2022-02-07,115.12242889404297,134.7575225830078,135.71070861816406,133.78762817382812,134.40635681152344,2919556.0
2022-02-08,116.00814819335938,135.7943115234375,136.3795928955078,134.0468292236328,134.97491455078125,2839184.0
2022-02-09,116.88672637939453,136.82273864746094,137.3411407470703,135.39297485351562,136.74749755859375,2563746.0
2022-02-10,114.10099792480469,133.56187438964844,136.11204528808594,132.95986938476562,135.45986938476562,4345307.0
2022-02-11,113.9581298828125,133.3946533203125,135.11705017089844,132.7759246826172,133.9130401611328,4344709.0
2022-02-14,112.86528778076172,132.11538696289062,133.43646240234375,129.89967346191406,133.23577880859375,5542742.0
2022-02-15,112.38668823242188,131.55519104003906,133.01004028320312,130.64381408691406,132.7090301513672,3989617.0
2022-02-16,111.16522979736328,130.1254119873047,132.10702514648438,128.85450744628906,131.27090454101562,5346120.0
2022-02-17,107.19868469238281,124.28093719482422,126.64715576171875,124.14715576171875,126.1287612915039,7424409.0
2022-02-18,106.46305084228516,123.42809295654297,125.17558288574219,123.11036682128906,123.91304016113281,6002485.0
2022-02-22,105.8355941772461,122.70066833496094,124.1722412109375,121.9732437133789,123.91304016113281,5392884.0
2022-02-23,104.12637329101562,120.71906280517578,123.18561553955078,120.5100326538086,122.70066833496094,4600534.0
2022-02-24,103.6359634399414,120.15050506591797,120.30936431884766,116.83946228027344,118.81270599365234,7304092.0
2022-02-25,108.54730224609375,125.844482421875,126.88963317871094,120.69397735595703,120.74414825439453,8052309.0
2022-02-28,107.20587158203125,124.28929901123047,125.10869598388672,122.70066833496094,124.82441711425781,5041499.0
2022-03-01,104.3932113647461,121.02842712402344,124.59866333007812,120.5267562866211,124.23076629638672,3963424.0
2022-03-02,106.174560546875,123.09364318847656,124.05518341064453,121.17057037353516,121.74748992919922,4466582.0
2022-03-03,106.95345306396484,123.99665832519531,125.40969848632812,123.344482421875,124.18060302734375,4549823.0
2022-03-04,105.8211898803711,122.68394470214844,123.48662567138672,121.85618591308594,122.20735931396484,3869299.0
2022-03-07,103.33306121826172,119.79933166503906,121.85618591308594,119.2056884765625,121.85618591308594,5446584.0
2022-03-08,104.86199951171875,121.57190704345703,124.97491455078125,119.78260803222656,121.43812561035156,5507939.0
2022-03-09,105.7274169921875,122.57524871826172,124.79933166503906,122.4832763671875,123.6287612915039,3991411.0
2022-03-10,103.80184173583984,120.34281158447266,122.04013061523438,119.84114074707031,121.52173614501953,4537624.0
2022-03-11,101.65988159179688,117.85953521728516,120.80267333984375,117.75083923339844,119.95819091796875,4962682.0
2022-03-14,103.477294921875,119.966552734375,121.47993469238281,118.26923370361328,118.26923370361328,4676480.0
2022-03-15,104.07589721679688,120.66053771972656,121.6387939453125,119.22240447998047,121.1287612915039,3991411.0
2022-03-16,104.94132995605469,121.66387939453125,122.29933166503906,119.43143463134766,121.03678894042969,4561305.0
2022-03-17,106.51354217529297,123.48662567138672,123.50334167480469,120.5267562866211,121.49665832519531,3332893.0
2022-03-18,106.96788787841797,124.01337432861328,124.1220703125,121.42140197753906,122.96822357177734,9426992.0
2022-03-21,107.1553955078125,124.23076629638672,125.20066833496094,123.24414825439453,124.32273864746094,5399820.0
2022-03-22,108.13623809814453,125.36788940429688,126.12039947509766,124.16387939453125,124.95819091796875,5085392.0
2022-03-23,106.50631713867188,123.47826385498047,125.23411560058594,123.3779296875,125.15885925292969,3154091.0
2022-03-24,107.44389343261719,124.56521606445312,124.77424621582031,123.24414825439453,123.84615325927734,2425608.0
2022-03-25,108.51123809814453,125.80267333984375,126.40467834472656,124.5066909790039,124.80769348144531,2688369.0
2022-03-28,107.79725646972656,124.97491455078125,125.5267562866211,123.06856536865234,125.35953521728516,3205160.0
2022-03-29,109.6795883178711,127.15718841552734,127.85953521728516,125.45150756835938,126.25418090820312,3221067.0
2022-03-30,109.21080780029297,126.61370849609375,128.14381408691406,126.06187438964844,126.53009796142578,2864540.0
2022-03-31,107.37174224853516,124.48160552978516,126.46321105957031,124.41471862792969,125.7943115234375,3819785.0
2022-04-01,107.95592498779297,125.15885925292969,125.3010025024414,122.7842788696289,125.10869598388672,2626894.0
2022-04-04,107.84053802490234,125.02508544921875,125.42642211914062,122.14046478271484,124.63211059570312,3147633.0
2022-04-05,107.38618469238281,124.49832916259766,125.94481658935547,124.1722412109375,124.28929901123047,2569726.0
2022-04-06,108.3958511352539,125.66889953613281,125.74414825439453,122.95150756835938,123.18561553955078,3235778.0
2022-04-07,108.1434326171875,125.37625122070312,125.81103515625,123.3779296875,124.90802764892578,2630004.0
2022-04-08,108.04248046875,125.25919342041016,126.79766082763672,124.89966583251953,126.25418090820312,3337438.0
2022-04-11,108.26602172851562,125.51839447021484,127.27424621582031,125.38461303710938,125.7943115234375,2964645.0
2022-04-12,107.1553955078125,124.23076629638672,126.69732666015625,123.8210678100586,126.53845977783203,3125028.0
2022-04-13,107.21309661865234,124.29766082763672,124.72408294677734,123.38629150390625,124.18060302734375,2382552.0
2022-04-14,106.28997039794922,123.22742462158203,125.07524871826172,123.08528137207031,124.28929901123047,2787996.0
2022-04-18,105.42454528808594,122.22408294677734,124.02173614501953,121.86454772949219,123.28594970703125,2123857.0
2022-04-19,108.25162506103516,125.50167083740234,125.91136932373047,122.7842788696289,122.7842788696289,2746016.0
2022-04-20,108.6050033569336,125.91136932373047,127.50836181640625,125.8612060546875,126.09532165527344,2367960.0
2022-04-21,109.45600891113281,126.89799499511719,128.01004028320312,126.51337432861328,127.07357788085938,2795291.0
2022-04-22,107.58089447021484,124.72408294677734,126.24581909179688,123.94648742675781,126.08695983886719,3776250.0
2022-04-25,107.16981506347656,124.24748992919922,124.60702514648438,121.9732437133789,124.33946228027344,4104911.0
2022-04-26,104.01097106933594,120.58528137207031,122.89297485351562,119.4565200805664,121.58026885986328,5789118.0
2022-04-27,104.0037841796875,120.57691955566406,122.14046478271484,120.17558288574219,121.05351257324219,3736663.0
2022-04-28,106.11687469482422,123.0267562866211,123.52006530761719,120.50167083740234,121.02842712402344,3035089.0
2022-04-29,104.01097106933594,120.58528137207031,124.21405029296875,120.29264068603516,123.16053771972656,4966151.0
2022-05-02,105.22979736328125,121.99832916259766,123.3277587890625,120.21739196777344,120.8277587890625,4445891.0
2022-05-03,106.79481506347656,123.81270599365234,124.4565200805664,122.0066909790039,122.24916076660156,3000405.0
2022-05-04,111.23014831542969,128.95484924316406,129.3143768310547,123.6454849243164,124.58193969726562,4418263.0
2022-05-05,107.7900619506836,124.966552734375,128.4698944091797,123.93812561035156,128.0685577392578,3965816.0
2022-05-06,107.84053802490234,125.02508544921875,125.22575378417969,122.65050506591797,124.80769348144531,2954479.0
2022-05-09,109.89594268798828,127.40802764892578,128.5702362060547,123.69564819335938,124.11370849609375,4979068.0
2022-05-10,107.54483795166016,124.6822738647461,128.79598999023438,123.86287689208984,128.76254272460938,4189827.0
2022-05-11,105.59040832519531,122.41638946533203,125.5267562866211,122.2157211303711,125.40969848632812,3286608.0
2022-05-12,107.88381958007812,125.07524871826172,125.10033416748047,122.08193969726562,122.56688690185547,3371524.0
2022-05-13,107.67466735839844,124.83277893066406,125.71070098876953,123.72073364257812,125.59364318847656,3292947.0
2022-05-16,108.54010009765625,125.83612060546875,126.1120376586914,122.33277893066406,124.76588439941406,3245585.0
2022-05-17,109.86709594726562,127.37458038330078,127.50836181640625,125.85284423828125,127.08193969726562,2519733.0
2022-05-18,107.40782928466797,124.5234146118164,126.84782409667969,124.1387939453125,126.74748992919922,3538605.0
2022-05-19,107.05815887451172,122.87625122070312,124.49832916259766,120.4933090209961,122.24080657958984,3285053.0
2022-05-20,104.77799224853516,120.25919342041016,123.69564819335938,117.96822357177734,123.3612060546875,5017698.0
2022-05-23,105.17865753173828,120.71906280517578,122.04849243164062,120.40969848632812,120.88629150390625,3391976.0
2022-05-24,106.17668151855469,121.86454772949219,122.25752258300781,117.89297485351562,120.69397735595703,3156005.0
2022-05-25,106.205810546875,121.89799499511719,122.20735931396484,120.02508544921875,121.59699249267578,2244772.0
2022-05-26,107.11640930175781,122.94314575195312,124.42308044433594,122.65885925292969,122.69230651855469,2544251.0
2022-05-27,108.91577911376953,125.00836181640625,125.0167236328125,123.63712310791016,123.92140197753906,2124933.0
2022-05-31,108.75552368164062,124.82441711425781,125.2842788696289,122.01505279541016,123.97157287597656,4956224.0
2022-06-01,106.66475677490234,122.42475128173828,124.99163818359375,121.73912811279297,124.85785675048828,2882838.0
2022-06-02,107.94690704345703,123.89632415771484,123.98829650878906,120.81939697265625,123.344482421875,2274074.0
2022-06-03,106.33694458007812,122.04849243164062,123.30267333984375,121.50502014160156,122.90969848632812,2244055.0
2022-06-06,106.51178741455078,122.24916076660156,123.16053771972656,121.78093719482422,122.39966583251953,1884418.0
2022-06-07,106.99258422851562,122.8010025024414,122.90133666992188,120.25083923339844,121.60535430908203,2159139.0
2022-06-08,105.936279296875,121.58863067626953,122.58361053466797,120.64381408691406,121.7056884765625,2046834.0
2022-06-09,105.0329360961914,120.55184173583984,123.06856536865234,120.51839447021484,121.66387939453125,2593287.0
2022-06-10,100.27596282958984,115.09197235107422,119.1220703125,115.033447265625,118.72909545898438,7037144.0
2022-06-13,99.34349060058594,114.02173614501953,115.66889953613281,113.39464569091797,114.32273864746094,4922736.0
2022-06-14,98.52758026123047,113.08528137207031,115.67726135253906,112.37458038330078,114.28093719482422,3199539.0
2022-06-15,97.85737609863281,112.31605529785156,114.28093719482422,111.25418090820312,113.51170349121094,3912236.0
2022-06-16,95.38782501220703,109.48160552978516,110.8277587890625,108.97157287597656,110.8277587890625,4458927.0
2022-06-17,94.58647918701172,108.56187438964844,110.2675552368164,107.62541961669922,109.33946228027344,8588356.0
2022-06-21,94.71031188964844,108.70401000976562,109.59866333007812,108.08528137207031,108.97993469238281,4459166.0
2022-06-22,94.99444580078125,109.03009796142578,110.02508544921875,107.1822738647461,107.66722106933594,3468639.0
2022-06-23,94.81231689453125,108.8210678100586,109.59030151367188,107.44147491455078,108.8712387084961,2680236.0
2022-06-24,97.85737609863281,112.31605529785156,112.5,109.7324447631836,109.97491455078125,4376523.0
2022-06-27,96.7427978515625,111.03678894042969,112.60033416748047,110.61036682128906,112.38294219970703,2856766.0
2022-06-28,94.94344329833984,108.97157287597656,112.5167236328125,108.8210678100586,111.92308044433594,2880327.0
2022-06-29,94.53548431396484,108.50334167480469,108.97993469238281,107.70066833496094,108.69564819335938,3374036.0
2022-06-30,94.27322387695312,108.20233917236328,108.8712387084961,106.43812561035156,107.61705780029297,3995956.0
2022-07-01,93.60301971435547,107.43311309814453,108.55351257324219,105.8612060546875,108.20233917236328,4450077.0
2022-07-05,94.1275405883789,108.03511810302734,108.22742462158203,105.0167236328125,106.17057037353516,4670739.0
2022-07-06,94.58647918701172,108.56187438964844,109.5234146118164,106.9899673461914,108.27759552001953,3625794.0
2022-07-07,94.7394790649414,108.73745727539062,108.95484924316406,106.66387939453125,108.80435180664062,4125722.0
2022-07-08,93.77059173583984,107.62541961669922,108.82942962646484,107.14046478271484,108.54515075683594,2620795.0
2022-07-11,93.9818344116211,107.86788940429688,109.1220703125,107.4832763671875,107.63378143310547,3221067.0
2022-07-12,94.84874725341797,108.86287689208984,110.39297485351562,107.90969848632812,107.9933090209961,3155168.0
2022-07-13,93.51561737060547,107.33277893066406,108.26923370361328,106.74748992919922,107.0234146118164,2978399.0
2022-07-14,93.4719009399414,107.28260803222656,107.47491455078125,105.25083923339844,106.17057037353516,3020498.0
2022-07-15,94.79773712158203,108.80435180664062,108.97993469238281,107.2324447631836,108.58695983886719,3155766.0
2022-07-18,93.90898895263672,107.7842788696289,109.38127136230469,107.45819091796875,108.8545150756836,3037601.0
2022-07-19,96.25470733642578,110.4765853881836,110.59364318847656,108.74581909179688,109.03009796142578,3363989.0
2022-07-20,96.89578247070312,111.21237182617188,111.59699249267578,110.24247741699219,110.46822357177734,2398339.0
2022-07-21,97.58055114746094,111.99832916259766,112.03177642822266,110.67726135253906,111.23745727539062,1996244.0
2022-07-22,97.70438385009766,112.14046478271484,112.8344497680664,111.60535430908203,112.58361053466797,2104960.0
2022-07-25,97.70438385009766,112.14046478271484,112.95986938476562,111.85618591308594,112.04013061523438,2815504.0
2022-07-26,102.53427124023438,117.68394470214844,121.82273864746094,115.81939697265625,119.99163818359375,15011235.0
2022-07-27,101.15740966796875,116.10367584228516,117.2324447631836,115.02508544921875,116.73912811279297,6016239.0
2022-07-28,102.25743865966797,117.36621856689453,117.58361053466797,115.63545227050781,116.9732437133789,3700663.0
2022-07-29,104.34815979003906,119.76588439941406,120.16722106933594,116.90635681152344,117.70066833496094,4781967.0
2022-08-01,104.43560791015625,119.86621856689453,120.45150756835938,118.3779296875,118.8545150756836,3415656.0
2022-08-02,103.26273345947266,118.52006530761719,120.033447265625,118.41973114013672,119.22240447998047,3226449.0
2022-08-03,104.53030395507812,119.97491455078125,120.24247741699219,118.35284423828125,118.6454849243164,3271658.0
