Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,88.79900360107422,107.58000183105469,107.62999725341797,106.29000091552734,106.52999877929688,675700.0
2020-01-03,86.97483825683594,105.37000274658203,106.4800033569336,105.20999908447266,106.0,995900.0
2020-01-06,86.86750030517578,105.23999786376953,105.30000305175781,104.29000091552734,104.5999984741211,878100.0
2020-01-07,87.34626007080078,105.81999969482422,106.4000015258789,105.22000122070312,105.2699966430664,686200.0
2020-01-08,88.14692687988281,106.79000091552734,106.95999908447266,105.80999755859375,106.12000274658203,1099900.0
2020-01-09,89.25301361083984,108.12999725341797,108.26000213623047,106.20999908447266,106.44000244140625,1001600.0
2020-01-10,88.31202697753906,106.98999786376953,108.12000274658203,106.70999908447266,108.01000213623047,1035900.0
2020-01-13,89.70697784423828,108.68000030517578,108.72000122070312,107.0199966430664,107.3499984741211,1231600.0
2020-01-14,89.14569091796875,108.0,108.94999694824219,107.62999725341797,108.73999786376953,1133200.0
2020-01-15,88.33678436279297,107.0199966430664,107.88999938964844,106.5999984741211,107.33000183105469,907300.0
2020-01-16,89.08792114257812,107.93000030517578,108.25,105.95999908447266,105.97000122070312,967000.0
2020-01-17,90.2847671508789,109.37999725341797,109.58999633789062,108.29000091552734,108.7300033569336,2064600.0
2020-01-21,89.61617279052734,108.56999969482422,109.87999725341797,108.56999969482422,108.79000091552734,1978900.0
2020-01-22,86.71894836425781,105.05999755859375,106.68000030517578,101.23999786376953,102.33000183105469,3113300.0
2020-01-23,85.90180969238281,104.06999969482422,104.54000091552734,102.25,104.44999694824219,1583400.0
2020-01-24,83.87947845458984,101.62000274658203,104.51000213623047,101.0,104.3499984741211,1319800.0
2020-01-27,81.27116394042969,98.45999908447266,100.36000061035156,98.36000061035156,99.2300033569336,1305600.0
2020-01-28,82.33595275878906,99.75,100.33000183105469,98.80000305175781,99.2699966430664,1192000.0
2020-01-29,82.24515533447266,99.63999938964844,100.87999725341797,99.5999984741211,100.23999786376953,1058000.0
2020-01-30,83.40901184082031,101.05000305175781,101.08999633789062,98.45999908447266,99.01000213623047,710100.0
2020-01-31,80.73462677001953,97.80999755859375,101.06999969482422,97.38999938964844,100.25,1253300.0
2020-02-03,80.61082458496094,97.66000366210938,100.02999877929688,97.4800033569336,98.83999633789062,1643500.0
2020-02-04,82.88899993896484,100.41999816894531,101.01000213623047,98.30999755859375,99.76000213623047,1374200.0
2020-02-05,85.36524200439453,103.41999816894531,103.5999984741211,102.01000213623047,102.23999786376953,797000.0
2020-02-06,84.72967529296875,102.6500015258789,104.44000244140625,102.20999908447266,104.12000274658203,790800.0
2020-02-07,83.58234405517578,101.26000213623047,101.9800033569336,101.12999725341797,101.52999877929688,765700.0
2020-02-10,83.41726684570312,101.05999755859375,101.33999633789062,100.69000244140625,101.05000305175781,535300.0
2020-02-11,84.92778778076172,102.88999938964844,103.48999786376953,101.45999908447266,101.51000213623047,1003800.0
2020-02-12,84.54808044433594,102.43000030517578,104.44999694824219,102.25,104.0,704100.0
2020-02-13,83.54107666015625,101.20999908447266,102.44000244140625,101.16999816894531,102.04000091552734,705200.0
2020-02-14,83.53282928466797,101.19999694824219,101.41999816894531,100.12000274658203,100.94000244140625,688800.0
2020-02-18,83.22740173339844,100.83000183105469,101.36000061035156,99.83999633789062,101.0199966430664,667900.0
2020-02-19,85.07634735107422,103.06999969482422,103.18000030517578,101.16999816894531,101.16999816894531,691000.0
2020-02-20,84.77093505859375,102.69999694824219,104.25,102.5,102.6500015258789,753000.0
2020-02-21,84.14362335205078,101.94000244140625,102.11000061035156,100.58000183105469,101.86000061035156,990400.0
2020-02-24,79.6780776977539,96.52999877929688,98.97000122070312,95.95999908447266,97.75,1437100.0
2020-02-25,75.22080993652344,91.12999725341797,97.33999633789062,90.80000305175781,96.75,1748600.0
2020-02-26,73.76805877685547,89.37000274658203,93.16999816894531,88.72000122070312,92.37000274658203,2473700.0
2020-02-27,72.37310791015625,87.68000030517578,90.58999633789062,86.62999725341797,87.37000274658203,3088200.0
2020-02-28,72.43914031982422,87.76000213623047,87.83000183105469,83.16000366210938,84.56999969482422,3582300.0
2020-03-02,73.04167938232422,88.48999786376953,88.55000305175781,84.69999694824219,87.73999786376953,3152600.0
2020-03-03,68.87329864501953,83.44000244140625,89.56999969482422,81.75,88.19000244140625,2853800.0
2020-03-04,70.2022476196289,85.05000305175781,85.77999877929688,81.93000030517578,84.7300033569336,1837900.0
2020-03-05,66.76848602294922,80.88999938964844,81.83999633789062,79.80000305175781,81.29000091552734,2639700.0
2020-03-06,64.08583068847656,77.63999938964844,79.5,76.33999633789062,78.38999938964844,2610500.0
2020-03-09,58.464717864990234,70.83000183105469,73.0199966430664,69.20999908447266,70.94999694824219,3275900.0
2020-03-10,61.37845230102539,74.36000061035156,75.47000122070312,70.8499984741211,74.30999755859375,2591800.0
2020-03-11,58.99298858642578,71.47000122070312,73.62000274658203,69.93000030517578,71.9000015258789,2440700.0
2020-03-12,52.54935836791992,63.040000915527344,69.4000015258789,63.02000045776367,65.11000061035156,3488100.0
2020-03-13,63.394344329833984,76.05000305175781,76.3499984741211,66.33999633789062,67.66000366210938,3534000.0
2020-03-16,51.865814208984375,62.220001220703125,70.69999694824219,61.7400016784668,64.08999633789062,2885200.0
2020-03-17,57.142425537109375,68.55000305175781,68.73999786376953,61.5099983215332,64.36000061035156,3567800.0
2020-03-18,55.166812896728516,66.18000030517578,69.80999755859375,63.279998779296875,64.43000030517578,2953900.0
2020-03-19,56.192134857177734,67.41000366210938,72.01000213623047,62.86000061035156,65.12999725341797,2586700.0
2020-03-20,53.81640625,64.55999755859375,69.37999725341797,64.0,67.55999755859375,2422900.0
2020-03-23,52.60770797729492,63.11000061035156,65.29000091552734,60.66999816894531,65.16999816894531,2312000.0
2020-03-24,58.23442077636719,69.86000061035156,70.25,66.13999938964844,66.16000366210938,1936800.0
2020-03-25,60.735191345214844,72.86000061035156,75.77999877929688,67.66000366210938,70.43000030517578,1827900.0
2020-03-26,62.81081771850586,75.3499984741211,75.9000015258789,72.55999755859375,73.56999969482422,1585800.0
2020-03-27,61.66881561279297,73.9800033569336,75.44999694824219,71.81999969482422,72.70999908447266,1582100.0
2020-03-30,63.17759704589844,75.79000091552734,76.19000244140625,72.06999969482422,73.9000015258789,1455500.0
2020-03-31,62.902523040771484,75.45999908447266,76.88999938964844,73.97000122070312,74.6500015258789,1585500.0
2020-04-01,60.85188674926758,73.0,73.91000366210938,70.62000274658203,71.25,1657900.0
2020-04-02,64.11953735351562,76.91999816894531,77.5,71.51000213623047,71.51000213623047,1883900.0
2020-04-03,64.21123504638672,77.02999877929688,77.97000122070312,74.56999969482422,75.9800033569336,1520200.0
2020-04-06,67.82902526855469,81.37000274658203,82.37999725341797,78.04000091552734,79.55000305175781,2238600.0
2020-04-07,68.85432434082031,82.5999984741211,86.13999938964844,82.30999755859375,85.04000091552734,2169000.0
2020-04-08,69.50453186035156,83.37999725341797,84.69999694824219,80.97000122070312,83.55000305175781,1742500.0
2020-04-09,70.76324462890625,84.88999938964844,86.4800033569336,83.48999786376953,84.87999725341797,2148000.0
2020-04-13,69.64623260498047,83.55000305175781,84.80000305175781,81.93000030517578,84.37000274658203,1136500.0
2020-04-14,69.51285552978516,83.38999938964844,86.0,82.44999694824219,85.87999725341797,1277000.0
2020-04-15,65.76171112060547,78.88999938964844,80.87999725341797,78.19999694824219,80.4000015258789,1567900.0
2020-04-16,64.9864730834961,77.95999908447266,80.7300033569336,77.19000244140625,79.0199966430664,1722000.0
2020-04-17,66.68700408935547,80.0,82.4800033569336,79.05000305175781,80.95999908447266,3483900.0
2020-04-20,66.12850952148438,79.33000183105469,80.91000366210938,78.18000030517578,78.88999938964844,2361600.0
2020-04-21,62.04391860961914,74.43000030517578,78.66999816894531,71.73999786376953,78.25,3134200.0
2020-04-22,63.494354248046875,76.16999816894531,77.08999633789062,74.77999877929688,76.4000015258789,1038200.0
2020-04-23,63.02755355834961,75.61000061035156,77.56999969482422,75.08000183105469,76.58000183105469,889700.0
2020-04-24,64.51133728027344,77.38999938964844,77.93000030517578,75.7300033569336,77.18000030517578,997300.0
2020-04-27,66.61196899414062,79.91000366210938,80.45999908447266,77.86000061035156,77.95999908447266,1079100.0
2020-04-28,66.79537200927734,80.12999725341797,82.79000091552734,80.05000305175781,81.83000183105469,927100.0
2020-04-29,68.38752746582031,82.04000091552734,83.04000091552734,81.5,82.31999969482422,1046300.0
2020-04-30,65.98678588867188,79.16000366210938,80.73999786376953,78.61000061035156,80.41000366210938,1089900.0
2020-05-01,62.91083908081055,75.47000122070312,77.9800033569336,74.33999633789062,76.94000244140625,1280500.0
2020-05-04,62.48572540283203,74.95999908447266,75.58999633789062,73.2699966430664,74.66000366210938,1033100.0
2020-05-05,60.91024398803711,73.06999969482422,75.91000366210938,73.04000091552734,75.87999725341797,1006300.0
2020-05-06,60.0766716003418,72.06999969482422,73.93000030517578,71.29000091552734,73.7699966430664,881400.0
2020-05-07,61.63547134399414,73.94000244140625,75.95999908447266,73.1500015258789,73.81999969482422,1048800.0
2020-05-08,63.344295501708984,75.98999786376953,76.12999725341797,74.41999816894531,75.55000305175781,1271900.0
2020-05-11,62.32733917236328,74.7699966430664,75.27999877929688,74.20999908447266,74.88999938964844,994900.0
2020-05-12,60.72685241699219,72.8499984741211,76.2300033569336,72.80999755859375,75.69999694824219,1180700.0
2020-05-13,58.55952835083008,70.25,72.2300033569336,69.29000091552734,71.70999908447266,1214800.0
2020-05-14,60.23503875732422,72.26000213623047,72.33999633789062,67.43000030517578,69.0,1184400.0
2020-05-15,59.2930793762207,71.12999725341797,71.95999908447266,70.3499984741211,71.02999877929688,890100.0
2020-05-18,63.302635192871094,75.94000244140625,76.38999938964844,73.11000061035156,73.91999816894531,1126800.0
2020-05-19,61.16031265258789,73.37000274658203,75.91999816894531,73.31999969482422,75.41999816894531,865400.0
2020-05-20,62.31899642944336,74.76000213623047,75.27999877929688,73.47000122070312,74.0999984741211,1053800.0
2020-05-21,61.63547134399414,73.94000244140625,74.91000366210938,73.62000274658203,74.05999755859375,1084400.0
2020-05-22,61.585426330566406,73.87999725341797,74.20999908447266,72.91000366210938,74.20999908447266,1071400.0
2020-05-26,65.9701156616211,79.13999938964844,80.72000122070312,76.37999725341797,77.27999877929688,1920700.0
2020-05-27,69.1043930053711,82.9000015258789,84.36000061035156,80.16000366210938,82.44999694824219,1489300.0
2020-05-28,66.62031555175781,79.91999816894531,84.08000183105469,79.76000213623047,84.08000183105469,1061900.0
2020-05-29,65.86175537109375,79.01000213623047,80.16000366210938,78.27999877929688,78.75,1514200.0
2020-06-01,67.2455062866211,80.66999816894531,81.5199966430664,79.22000122070312,79.6500015258789,857400.0
2020-06-02,67.40388488769531,80.86000061035156,82.55999755859375,80.36000061035156,81.75,1134600.0
2020-06-03,70.97164916992188,85.13999938964844,85.55000305175781,82.01000213623047,82.55000305175781,1142800.0
2020-06-04,73.33903503417969,87.9800033569336,88.08999633789062,84.27999877929688,84.58000183105469,1332900.0
2020-06-05,75.60638427734375,90.69999694824219,92.86000061035156,90.2699966430664,92.33999633789062,2437900.0
2020-06-08,75.9898452758789,91.16000366210938,92.72000122070312,89.86000061035156,92.25,1782000.0
2020-06-09,76.68170928955078,91.98999786376953,92.93000030517578,89.19000244140625,89.75,1227600.0
2020-06-10,73.0472640991211,87.62999725341797,91.11000061035156,87.54000091552734,90.98999786376953,1323400.0
2020-06-11,68.94660186767578,82.05000305175781,85.38999938964844,81.8499984741211,84.38999938964844,1613600.0
2020-06-12,70.25749206542969,83.61000061035156,84.95999908447266,81.38999938964844,84.81999969482422,1150300.0
2020-06-15,70.18186950683594,83.5199966430664,84.56999969482422,80.52999877929688,80.52999877929688,1447600.0
