ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
GEV,True,2026-05-14,2026-05-14,9,21.358555043562454,1
NTRS,True,2026-05-14,2026-05-14,12,3.9898423415281714,2
PLD,True,2026-05-14,2026-05-14,15,-6.701299487920154,3
CINF,True,2026-05-14,2026-05-14,11,-7.513000151460658,4
NSC,True,2026-05-14,2026-05-14,10,-8.161735724383101,5
RJF,True,2026-05-14,2026-05-14,11,-10.861535455589754,6
BXP,True,2026-05-14,2026-05-14,7,-14.544350563852582,7
HAS,True,2026-05-14,2026-05-14,5,-14.601902587179904,8
LII,True,2026-05-14,2026-05-14,10,-15.835620499625392,9
