ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
FANG,True,2026-09-11,2026-09-11,4,7.359262687422818,1
NTRS,True,2026-09-11,2026-09-11,6,4.990859716540363,2
PM,True,2026-09-11,2026-09-11,5,3.3270873904907017,3
