ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
LITE,True,2026-09-09,2026-09-09,3,2.3129061223056357,1
KEYS,True,2026-09-09,2026-09-09,11,-8.267399916379404,2
CRWV,True,2026-09-09,2026-09-09,2,-12.032766821407959,3
STX,True,2026-09-09,2026-09-09,6,-14.04567184827279,4
