ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
COIN,True,2026-05-08,2026-05-08,4,34.30435423726686,1
HAL,True,2026-05-08,2026-05-08,6,7.885003048058659,2
SATS,True,2026-05-08,2026-05-08,7,6.786147035256884,3
JBHT,True,2026-05-08,2026-05-08,11,3.9269279292591497,4
BAX,True,2026-05-08,2026-05-08,7,-12.119519016631397,5
