ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
SJM,True,2026-07-21,2026-07-21,5,15.675131607354187,1
DASH,True,2026-07-21,2026-07-21,8,1.559563998428204,2
KMI,True,2026-07-21,2026-07-21,7,-2.7935445366434886,3
