ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
VLO,True,2026-04-28,2026-04-28,5,30.979318375762332,1
MPC,True,2026-04-28,2026-04-28,7,29.132556581511192,2
FDS,True,2026-04-28,2026-04-28,6,-10.05935091229927,3
BX,True,2026-04-28,2026-04-28,11,-16.32748088547379,4
