ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
WST,True,2026-06-04,2026-06-04,17,21.246913427303582,1
HAL,True,2026-06-04,2026-06-04,5,2.7821575055534176,2
MAA,True,2026-06-04,2026-06-04,3,-4.944359494036155,3
EXR,True,2026-06-04,2026-06-04,7,-8.867153628963953,4
