ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
MSFT,True,2026-05-29,2026-05-29,2,-1.4003505369074132,1
PSX,True,2026-05-29,2026-05-29,5,-5.361439329914375,2
AXP,True,2026-05-29,2026-05-29,7,-8.018926183939158,3
WDAY,True,2026-05-29,2026-05-29,6,-11.70579338218516,4
GD,True,2026-05-29,2026-05-29,14,-14.881228658452638,5
