ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
XOM,True,2026-03-05,2026-03-05,17,30.327286384641994,1
DVN,True,2026-03-05,2026-03-05,11,18.838170346861084,2
CTRA,True,2026-03-05,2026-03-05,6,17.576851727236775,3
AIG,True,2026-03-05,2026-03-05,7,5.266639231754255,4
ESS,True,2026-03-05,2026-03-05,12,2.726166732743507,5
VST,True,2026-03-05,2026-03-05,4,1.109892547514324,6
