ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
STLD,True,2026-01-21,2026-01-21,10,1.9881739906230211,1
RL,True,2026-01-21,2026-01-21,11,1.5067594423521014,2
AVY,True,2026-01-21,2026-01-21,10,-3.651540394049202,3
AMP,True,2026-01-21,2026-01-21,6,-5.240404807238209,4
NXPI,True,2026-01-21,2026-01-21,5,-6.740107376596538,5
VLTO,True,2026-01-21,2026-01-21,3,-9.091185382237544,6
WAT,True,2026-01-21,2026-01-21,8,-16.336996372391198,7
CVNA,True,2026-01-21,2026-01-21,7,-26.146877389682068,8
