ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
BRO,True,2026-09-01,2026-09-01,3,19.357236742295548,1
LYB,True,2026-09-01,2026-09-01,6,-2.0131166761335972,2
CSGP,True,2026-09-01,2026-09-01,4,-8.687753969261735,3
