ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
NTAP,True,2026-07-20,2026-07-20,5,43.923191633481885,1
HST,True,2026-07-20,2026-07-20,10,9.442395347395571,2
