ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
CBRE,True,2026-05-07,2026-05-07,7,-7.592114830013785,1
AZO,True,2026-05-07,2026-05-07,14,-10.569914473207277,2
