ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
INTC,True,2026-01-28,2026-01-28,4,27.09771833881902,1
GS,True,2026-01-28,2026-01-28,12,-2.3035433883504597,2
VMC,True,2026-01-28,2026-01-28,6,-3.7437484824102363,3
SNPS,True,2026-01-28,2026-01-28,5,-7.297305983907187,4
