ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
ROST,True,2026-02-02,2026-02-02,7,24.501525428792892,1
JBL,True,2026-02-02,2026-02-02,5,22.901356131186645,2
TGT,True,2026-02-02,2026-02-02,6,21.801105034888344,3
COST,True,2026-02-02,2026-02-02,7,16.87113502539819,4
BK,True,2026-02-02,2026-02-02,9,5.75022606631852,5
PHM,True,2026-02-02,2026-02-02,7,4.444334602552824,6
GS,True,2026-02-02,2026-02-02,13,-2.468225468900409,7
AVY,True,2026-02-02,2026-02-02,11,-3.710306323067125,8
CRH,True,2026-02-02,2026-02-02,9,-12.013027199487137,9
