ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
OKE,True,2026-04-24,2026-04-24,9,8.512567022119534,1
BKNG,True,2026-04-24,2026-04-24,3,-14.739601874832541,2
