ticker,has_signal_today,last_date,most_recent_signal_date,signals_in_lookback,relative_strength,rank
WELL,True,2026-05-19,2026-05-19,15,-2.5909436499816696,1
LNT,True,2026-05-19,2026-05-19,10,-4.835044626109797,2
